gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TotalCharges_per_month,Churn
1,1,1,1,23,1,0,0,1,1,0,0,1,1,88.45,2130.55,1,0,0,0,0,0,0,88.77291666666667,0
1,0,1,0,72,1,1,0,1,1,1,1,1,1,110.15,7998.8,1,0,0,1,0,1,0,109.57260273972604,0
1,0,1,0,15,1,0,0,1,0,0,0,0,0,75.35,1114.55,1,0,0,0,0,0,0,69.659375,0
0,1,0,0,7,0,0,0,1,0,1,0,1,1,44.4,265.8,0,0,0,0,0,1,0,33.225,0
0,0,1,0,63,1,1,0,0,1,1,1,1,0,79.8,5034.05,0,0,0,1,1,0,0,78.65703125,0
0,0,0,0,12,1,1,0,0,0,0,1,1,0,94.55,1173.55,1,0,0,0,0,1,0,90.27307692307691,0
1,0,0,0,31,1,1,0,0,0,1,0,0,1,79.85,2404.15,1,0,0,0,1,0,0,75.1296875,1
1,1,0,0,57,1,1,1,0,1,1,0,1,0,101.3,5779.6,1,0,0,1,1,0,0,99.64827586206897,0
0,0,0,0,34,1,0,0,0,0,0,0,0,0,19.7,675.6,0,1,0,0,0,0,1,19.302857142857142,0
0,0,0,0,5,1,0,0,0,0,0,1,0,1,80.1,398.55,1,0,0,0,0,0,1,66.425,0
1,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,1,0,1,0,0,0,25.512500000000003,0
0,0,0,0,5,1,0,0,0,0,0,1,0,1,86.49796560549214,489.1009110439439,1,0,0,0,0,0,0,71.42791364964681,1
0,0,1,0,9,1,0,1,1,0,1,1,0,1,68.95,593.85,0,0,0,0,0,0,1,59.385000000000005,0
0,0,0,0,9,0,0,0,0,0,0,0,0,1,44.88347417395967,434.3896885677626,0,0,0,0,0,0,0,39.72169043267776,1
1,0,0,1,11,0,0,1,0,0,1,0,0,1,36.05,402.6,0,0,1,0,0,0,1,33.550000000000004,0
0,0,0,0,1,1,0,0,0,0,0,1,1,1,88.58935578444486,88.58935578444486,1,0,0,0,0,1,0,44.29467789222243,1
1,0,0,0,2,1,0,0,0,0,0,1,0,1,80.61923210174984,144.27990890372294,1,0,0,0,0,1,0,48.09330296790765,1
0,0,0,0,9,1,0,0,0,0,0,0,0,1,70.5,597.9,1,0,0,0,0,1,0,59.79,0
1,0,1,1,52,1,0,0,1,1,1,0,0,0,85.8,4433.3,1,0,0,0,0,0,0,83.64716981132077,0
1,0,0,0,52,1,0,1,0,1,1,0,0,0,57.95,3042.25,0,0,1,0,1,0,0,57.40094339622642,0
0,0,1,1,32,1,0,1,1,0,0,0,1,1,90.8,3023.85,1,0,1,0,0,1,0,91.63181818181818,0
1,0,0,0,12,1,0,0,0,1,0,1,1,0,95.5,1115.15,1,0,1,0,0,0,1,85.78076923076924,1
0,1,1,1,34,1,1,0,1,1,1,1,1,1,108.9,3625.2,1,0,0,0,0,1,0,103.57714285714285,0
0,0,0,0,2,1,1,0,0,0,0,0,0,0,56.06429750810075,113.70201581328025,0,0,0,0,0,0,1,37.90067193776009,1
0,0,1,0,50,1,1,0,0,1,0,1,1,1,107.90822626193204,5276.855445539612,1,0,0,0,0,0,0,103.64893088518168,1
0,0,0,0,1,1,1,0,0,0,0,1,1,0,95.56383508486918,95.56383508486918,1,0,0,0,0,0,0,47.78191754243459,1
0,0,0,0,34,1,0,0,1,0,0,0,0,1,69.77813925218317,2511.739242984722,0,0,0,0,0,0,0,69.88125771487508,1
1,0,1,1,70,1,1,1,1,1,1,1,1,1,89.0,6293.2,0,0,0,1,0,0,0,88.63661971830986,0
0,0,1,0,72,1,1,0,0,0,0,0,0,0,24.8,1874.3,0,1,0,1,1,0,0,25.675342465753424,0
0,0,1,1,72,0,0,1,1,1,1,1,1,1,65.25,4478.85,0,0,0,1,1,0,0,61.3541095890411,0
0,0,0,0,13,1,0,0,0,0,0,0,0,1,20.4,251.65,0,1,0,0,0,1,0,17.975,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,36.55770840991671,36.55770840991671,0,0,0,0,0,1,0,18.278854204958353,1
0,1,1,0,32,1,1,0,0,0,0,0,0,1,85.71288188661524,2631.9570932895003,1,0,0,0,0,0,0,79.75627555422727,1
1,0,1,1,5,1,0,0,0,0,1,1,0,1,85.75,470.95,1,0,0,0,0,1,0,78.49166666666666,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,35.53849808671697,35.53849808671697,0,0,0,0,0,0,0,17.769249043358485,1
0,1,1,0,3,1,1,0,1,1,0,1,1,1,105.9,334.65,1,0,0,0,0,1,0,83.6625,1
0,0,0,0,22,1,0,1,0,0,1,0,0,0,55.1,1253.15,0,0,0,0,0,0,1,54.48478260869565,0
1,0,1,0,58,1,1,0,0,1,1,1,1,1,102.1,5885.4,1,0,0,0,1,0,0,99.75254237288135,1
1,1,0,0,57,0,0,0,1,1,0,1,1,1,55.0,3094.05,0,0,0,0,0,1,0,53.345689655172414,0
0,0,1,0,71,1,0,1,1,1,1,1,1,1,86.1,6045.9,0,0,0,1,0,0,0,83.97083333333333,0
1,0,0,0,5,1,0,1,0,0,1,1,0,1,64.35,352.65,0,0,0,0,0,1,0,58.775,0
0,0,0,0,50,1,1,0,0,0,0,1,0,1,95.62576602269235,4818.4238779174775,1,0,0,0,0,1,0,94.32844109180259,1
0,0,0,0,12,0,0,0,1,0,1,0,0,0,34.0,442.45,0,0,0,0,0,0,1,34.034615384615385,0
1,0,0,0,3,0,0,0,1,0,0,0,0,0,29.2,98.5,0,0,0,0,0,0,1,24.625,0
0,0,0,0,3,1,1,0,0,1,0,1,1,1,104.21474750842282,295.337676729609,1,0,0,0,0,0,0,73.83441918240224,1
0,0,0,0,18,1,0,0,0,0,0,0,1,0,95.15,1786.6271349982142,1,0,0,0,0,0,0,90.65240048503486,1
0,1,1,0,37,1,1,0,0,0,0,1,1,1,92.5,3473.4,1,0,0,0,0,1,0,91.40526315789474,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,25.15206189945814,25.15206189945814,0,0,0,0,0,1,0,12.57603094972907,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.19348685521794,69.19348685521794,1,0,0,0,0,1,0,34.59674342760897,1
0,1,0,0,26,1,0,0,0,0,0,0,0,0,19.3,504.2,0,1,1,0,1,0,0,18.674074074074074,0
0,0,0,0,10,1,0,0,0,0,0,0,1,1,87.83945031533733,863.9302748423313,1,0,0,0,0,0,0,78.5391158947574,1
1,0,0,0,3,0,0,0,0,0,0,0,0,1,50.648136152110176,151.45097167907568,0,0,0,0,0,0,0,37.86274291976892,1
0,0,0,0,66,1,0,0,1,0,0,0,1,1,91.65728318210633,6052.932181619676,1,0,1,0,0,0,0,90.14196885665268,1
0,1,0,0,10,1,0,0,1,0,0,0,0,1,72.85,688.65,1,0,0,0,0,1,0,62.60454545454545,1
0,1,0,0,55,0,0,1,1,0,0,1,0,1,44.85,2479.05,0,0,0,0,0,1,0,44.268750000000004,0
1,0,1,1,48,1,0,1,0,1,0,1,1,1,99.7,4977.2,1,0,1,0,0,0,0,101.57551020408162,0
1,1,0,0,18,1,0,0,1,0,0,0,0,1,49.85,865.75,0,0,0,0,1,0,0,45.56578947368421,0
0,0,0,0,1,1,0,0,0,1,0,0,0,0,50.59868900193305,50.59868900193305,0,0,0,0,0,0,1,25.299344500966527,1
0,1,0,0,55,0,0,0,0,1,0,1,1,1,50.05,2743.45,0,0,1,0,0,0,0,48.990178571428565,0
0,0,0,0,19,0,0,0,0,0,0,0,1,0,44.19763439478064,891.7356081604836,0,0,0,0,0,0,0,43.80660078069527,1
1,0,0,0,27,1,0,0,0,0,0,0,0,0,19.15,501.35,0,1,1,0,0,0,1,17.905357142857145,0
1,0,1,1,2,0,0,0,1,0,0,0,0,1,30.25,63.75,0,0,0,0,0,0,1,21.25,0
1,0,1,1,72,1,1,1,0,1,1,1,1,1,83.3,6042.7,0,0,0,1,0,0,0,82.77671232876712,0
0,1,0,0,33,0,0,0,0,1,1,1,1,1,54.6,1803.7,0,0,0,0,0,1,0,53.050000000000004,0
1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.5,1222.65,0,1,0,1,1,0,0,20.3775,0
0,0,0,0,30,1,0,0,0,0,0,1,1,1,90.25,2755.35,1,0,0,0,0,1,0,88.88225806451612,1
1,0,1,1,63,1,0,1,1,1,1,0,0,0,63.55,4014.2,0,0,0,1,0,0,1,62.721875,0
1,0,0,0,36,1,1,0,1,1,0,1,1,1,104.8,3886.45,1,0,1,0,0,0,0,105.03918918918919,0
0,0,1,0,1,1,0,0,0,0,0,1,1,1,90.75,90.75,1,0,0,0,0,1,0,45.375,1
0,0,0,0,16,1,1,0,1,0,0,0,0,0,55.3,875.35,0,0,0,0,0,1,0,51.491176470588236,0
1,0,1,0,72,1,1,0,0,0,0,0,0,1,26.0,1776.0,0,1,0,1,0,0,1,24.328767123287673,0
0,0,1,0,68,1,1,1,1,1,1,1,1,1,90.8,6302.85,0,0,0,1,1,0,0,91.34565217391305,0
1,0,1,0,19,1,0,0,0,0,0,0,1,0,91.88467311862493,1840.864006346825,1,0,0,0,0,0,0,88.80895150549829,1
0,1,0,0,1,1,0,0,0,0,0,0,0,0,45.2,45.2,0,0,0,0,0,1,0,22.6,0
0,1,1,0,51,1,1,1,0,1,0,1,0,1,93.8,4750.95,1,0,0,0,0,0,0,91.36442307692307,1
0,0,0,0,6,1,0,0,0,0,0,0,0,0,44.75,270.95,0,0,0,0,0,1,0,38.707142857142856,1
0,0,0,0,14,1,0,0,1,0,0,1,1,1,99.24744764121758,1425.296684891579,1,0,0,0,0,0,0,89.6808115083833,1
1,0,0,0,2,0,0,0,0,0,0,0,1,1,42.06096820444714,72.13767119283095,0,0,0,0,0,1,0,24.045890397610318,1
1,0,1,1,42,1,1,0,0,0,0,1,1,1,94.2,4186.3,1,0,0,0,0,1,0,97.35581395348838,1
1,0,0,0,7,1,1,0,0,0,0,0,0,1,73.85,511.25,1,0,0,0,0,1,0,63.90625,1
0,0,0,1,13,1,0,0,0,0,0,1,1,0,66.4,831.75,0,0,0,0,1,0,0,59.410714285714285,0
0,0,1,0,35,1,1,0,0,0,0,0,0,1,75.2,2576.2,1,0,0,0,0,1,0,71.5611111111111,1
1,1,1,0,62,1,1,0,1,1,0,1,0,1,97.95,5936.55,1,0,1,0,1,0,0,94.23095238095239,0
1,0,0,0,29,1,1,0,0,0,0,0,0,1,76.0,2215.25,1,0,0,0,1,0,0,73.84166666666667,0
0,0,0,0,4,1,1,1,0,0,0,0,0,1,80.1,336.15,1,0,0,0,0,1,0,67.22999999999999,0
1,1,1,1,11,1,1,0,0,1,0,0,0,1,78.1,864.85,1,0,0,0,1,0,0,72.07083333333334,0
0,1,1,0,61,1,1,0,1,1,0,1,1,1,103.7713611279614,6384.061489877484,1,0,1,0,0,0,0,101.38819806477424,1
0,0,0,0,70,1,1,1,0,0,1,1,1,1,104.0,7250.15,1,0,0,1,1,0,0,102.11478873239436,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.04479370065619,70.04479370065619,1,0,0,0,0,0,1,35.02239685032809,1
0,0,0,0,7,1,0,0,0,0,0,0,1,1,95.05496776991403,666.4375280108443,1,0,0,0,0,0,0,83.30469100135554,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,74.69531801057823,814.3220957989242,1,0,0,0,0,0,0,69.81804244359026,1
1,0,0,0,2,1,0,0,1,0,1,0,0,1,55.05,102.75,0,0,0,0,1,0,0,34.25,1
0,0,1,0,72,1,1,1,1,1,0,1,1,1,109.65,7880.25,1,0,0,1,0,1,0,107.9486301369863,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,84.23921903526626,265.2909399506206,1,0,0,0,0,1,0,66.32273498765515,1
1,0,1,0,64,0,0,1,0,1,1,0,1,0,47.85,3147.5,0,0,0,1,0,1,0,48.42307692307692,1
1,0,1,1,67,1,1,0,1,1,1,1,1,1,112.35,7388.45,1,0,1,0,1,0,0,108.65367647058824,0
0,0,1,0,55,1,1,0,0,1,1,1,1,1,104.15,5743.05,1,0,1,0,0,1,0,102.55446428571429,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,69.40701719628879,69.40701719628879,1,0,0,0,0,1,0,34.703508598144396,1
0,0,0,0,57,1,0,0,0,0,0,0,0,0,20.65,1125.6,0,1,0,1,0,0,0,19.406896551724138,0
1,0,1,1,18,1,0,0,0,0,0,1,0,0,55.95,1082.8,0,0,0,0,0,0,1,56.98947368421052,0
1,0,0,1,17,1,0,0,0,0,0,1,1,1,64.7,1093.1,0,0,0,0,0,0,1,60.727777777777774,1
1,0,0,1,1,1,0,0,0,0,0,0,0,0,59.368262603467215,59.368262603467215,0,0,0,0,0,1,0,29.684131301733608,1
0,0,0,0,22,1,0,0,0,0,0,0,0,0,54.79896460563854,1206.3226792795485,0,0,0,0,0,0,0,52.184903297039305,1
1,0,0,0,32,1,1,1,0,1,1,1,1,1,109.55,3608.0,1,0,1,0,0,0,0,109.33333333333333,0
1,0,0,0,30,1,1,0,1,0,0,1,1,1,100.2,2983.8,1,0,0,0,0,1,0,96.25161290322582,1
0,0,0,0,16,1,1,0,0,0,1,0,1,1,89.05,1448.6,1,0,0,0,1,0,0,85.21176470588235,1
0,0,0,0,18,1,1,0,0,0,0,1,1,1,96.18802718679423,1750.7563136726014,1,0,0,0,0,1,0,92.14506914066322,1
1,1,1,0,56,1,1,1,1,1,1,0,0,0,95.65,5471.75,1,0,1,0,0,1,0,95.99561403508773,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.6,24.6,0,0,0,0,0,1,0,12.3,1
0,0,0,0,45,1,1,1,0,0,0,1,0,1,104.47697984532154,4832.777911738094,1,0,1,0,0,0,0,104.01833352794057,1
1,0,0,0,2,1,0,0,0,0,0,0,0,1,20.0,40.9,0,1,0,0,0,0,1,13.633333333333333,0
1,0,0,0,34,1,0,1,1,0,0,0,1,0,64.35,2053.05,0,0,1,0,0,1,0,58.658571428571435,0
1,0,1,1,19,0,0,0,0,0,0,0,0,1,24.85,434.8,0,0,0,0,0,0,1,21.740000000000002,0
0,0,0,0,48,1,1,0,0,0,0,0,0,0,75.75352453674579,3679.02413141451,1,0,0,0,0,0,0,73.99181997172283,1
1,0,0,0,1,1,0,0,0,0,0,0,1,0,79.72944018643643,79.72944018643643,1,0,0,0,0,0,0,39.86472009321822,1
0,0,0,0,36,1,0,0,0,0,1,0,0,0,64.61252682010671,2495.6741313003695,0,0,0,0,0,0,0,66.44247818378493,1
0,0,0,0,7,1,0,0,0,0,0,0,0,1,85.53467301300205,603.0097156772006,1,0,0,0,0,0,0,75.37621445965007,1
1,0,1,0,18,1,0,0,0,0,0,0,0,0,20.1,370.5,0,1,0,1,0,0,1,19.5,0
0,0,1,0,49,1,1,0,1,0,0,1,1,1,99.05,4853.75,1,0,0,0,0,0,0,97.075,1
1,0,0,0,1,1,0,1,0,0,0,1,1,1,95.6,95.6,1,0,0,0,0,1,0,47.8,1
0,0,1,0,39,0,0,0,0,0,0,0,0,0,59.59441061414441,2343.8234605986354,0,0,0,0,0,0,0,58.334801057645926,1
0,0,0,0,52,1,0,0,1,0,0,0,1,0,84.58278953688432,4341.642386319252,0,0,0,0,0,0,0,81.12818077089037,1
0,0,0,0,7,1,1,0,0,0,0,0,0,1,81.39535351360274,604.0238720622981,1,0,0,0,0,0,1,75.50298400778726,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,45.15,45.15,0,0,0,0,0,1,0,22.575,1
0,0,0,0,26,1,1,0,0,0,0,0,0,1,51.55,1295.4,0,0,1,0,1,0,0,47.97777777777778,0
0,0,1,0,68,0,0,1,0,1,0,1,1,1,54.1,3794.5,0,0,0,1,0,0,0,54.992753623188406,0
1,0,1,0,71,0,0,0,1,1,1,1,1,1,61.4,4310.35,0,0,0,1,1,0,0,59.865972222222226,0
0,0,1,1,7,1,0,0,0,0,0,0,0,0,20.25,144.35,0,1,0,0,0,0,1,18.04375,0
0,1,0,0,43,1,1,0,0,0,0,1,0,1,84.85,3645.6,1,0,0,0,0,1,0,82.85454545454546,0
1,0,1,1,48,1,0,0,0,0,0,0,0,0,20.2,1027.25,0,1,0,1,0,0,0,20.964285714285715,0
0,0,0,1,53,1,0,0,0,0,0,0,0,0,19.75,1052.35,0,1,0,1,0,0,0,19.48796296296296,1
0,0,1,0,54,1,1,1,0,0,0,1,0,1,97.00751038660952,5239.573910160701,1,0,0,0,0,0,0,93.85058386045041,1
1,0,1,1,8,1,0,0,1,0,0,1,0,1,83.55,680.05,1,0,0,0,0,1,0,75.5611111111111,1
0,0,1,0,65,1,1,1,1,1,0,0,0,0,67.05,4309.55,0,0,1,0,1,0,0,65.29621212121212,0
1,0,0,0,41,1,0,0,0,0,0,0,0,0,20.0,810.3,0,1,0,1,0,0,1,19.29285714285714,0
0,0,0,0,8,1,1,0,0,0,0,1,0,1,85.41186818164164,758.7273756680858,1,0,0,0,0,1,0,76.18090581013603,1
1,0,0,0,6,0,0,0,0,0,0,0,0,1,50.47521248844222,289.99302704282815,0,0,0,0,0,0,0,41.42757529183259,1
1,0,1,1,1,1,0,0,0,0,0,0,0,1,21.0,21.0,0,1,0,0,0,1,0,10.5,1
1,0,1,0,9,1,0,0,0,0,0,1,1,0,89.45,853.1,1,0,0,0,0,1,0,85.31,1
1,1,1,0,38,1,0,1,0,0,0,0,1,1,83.45,3147.15,1,0,0,0,0,1,0,80.69615384615385,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,45.25,155.35,0,0,0,0,0,0,1,31.07,0
1,0,1,1,52,1,0,0,0,0,0,0,0,0,19.35,1031.7,0,1,0,1,0,0,1,19.466037735849056,0
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.13861436330967,70.13861436330967,1,0,0,0,0,1,0,35.069307181654835,1
0,0,0,0,1,1,1,0,0,0,0,0,0,1,50.15,50.15,0,0,0,0,0,1,0,25.075,0
0,0,1,0,72,1,1,0,1,1,0,1,1,1,103.75,7346.2,1,0,0,1,0,0,0,100.63287671232877,0
0,0,0,0,22,0,0,0,0,1,0,1,0,1,56.23145161791746,1238.8035675197523,0,0,0,0,0,0,0,51.9308666614884,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,71.54756651431292,71.54756651431292,1,0,0,0,0,1,0,35.77378325715646,1
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.1,44.1,0,0,0,0,0,1,0,22.05,1
1,0,1,0,71,1,0,0,1,1,1,1,1,1,80.7,5705.05,0,0,0,1,1,0,0,79.23680555555556,0
0,1,0,0,2,1,0,1,0,0,0,0,0,0,65.01465583942577,95.70745204757934,0,0,0,0,0,0,0,31.90248401585978,1
0,0,1,0,67,1,1,0,0,0,0,0,0,0,25.6,1784.9,0,1,0,1,1,0,0,26.248529411764707,0
0,0,0,0,26,0,0,0,0,1,1,0,0,0,35.75,1022.5,0,0,0,0,0,1,0,37.870370370370374,0
0,0,1,0,59,1,0,0,0,0,0,1,1,1,94.23642247417834,5599.69181424242,1,0,0,0,0,0,0,92.25123382119928,1
0,0,0,0,26,1,1,1,1,0,0,1,0,1,92.4,2349.8,1,0,0,0,1,0,0,87.02962962962964,0
1,0,0,0,1,1,0,0,0,1,0,0,0,0,75.3,75.3,1,0,0,0,0,1,0,37.65,1
0,0,0,0,3,0,0,0,1,0,0,0,0,1,35.95557773249752,107.51808486080029,0,0,0,0,0,0,1,26.87952121520007,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,44.94929440299874,44.94929440299874,0,0,0,0,0,0,0,22.47464720149937,1
1,0,0,0,1,1,1,0,0,0,0,0,0,0,76.82792936751613,76.82792936751613,1,0,0,0,0,1,0,38.41396468375807,1
0,0,1,1,13,1,0,1,0,0,0,0,1,0,84.05,1095.3,1,0,0,0,0,1,0,78.23571428571428,1
1,0,0,0,22,1,1,0,0,0,0,0,0,0,78.70338916642903,1744.93646714225,0,0,0,0,0,0,0,75.4273203246641,1
0,0,0,0,33,1,0,1,0,0,1,1,0,1,88.95,3027.65,1,0,0,1,0,1,0,89.0485294117647,0
1,0,1,0,53,1,0,1,1,1,1,1,1,0,110.5,5835.5,1,0,1,0,0,1,0,108.06481481481481,0
0,1,0,0,1,1,0,0,0,0,0,0,0,1,69.66122490966221,69.66122490966221,1,0,0,0,0,1,0,34.830612454831105,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,24.64783212377757,24.64783212377757,0,0,0,0,0,0,0,12.323916061888784,1
1,0,1,0,1,1,0,0,0,0,0,0,0,1,45.0,45.0,0,0,0,0,0,1,0,22.5,0
0,0,1,0,11,1,0,0,0,0,0,1,0,1,55.05,608.15,0,0,0,0,0,0,0,50.67916666666667,0
0,0,0,0,2,1,1,0,0,0,0,1,0,1,85.65,181.5,1,0,0,0,0,1,0,60.5,1
1,0,0,0,38,1,0,0,0,0,0,0,0,0,20.05,741.5,0,1,0,1,0,0,1,19.012820512820515,0
0,0,0,0,9,0,0,0,0,0,1,1,0,0,62.88025328917496,616.7163026550758,0,0,0,0,0,0,0,58.89490316217763,1
0,0,0,0,9,1,0,0,0,0,0,0,0,0,20.4,181.8,0,1,0,0,0,0,1,18.18,0
1,0,1,1,24,1,0,0,0,0,0,0,0,0,19.9,533.5,0,1,1,0,0,0,1,21.34,0
1,0,0,0,17,1,1,0,0,0,0,0,0,0,24.8,475.25,0,1,0,0,0,0,1,26.40277777777778,0
0,0,0,0,10,0,0,0,0,0,0,0,0,0,26.180272035203924,249.99594235492904,0,0,0,0,0,0,0,21.755778466329748,1
0,0,0,1,29,1,1,0,1,1,1,0,1,0,100.55,2830.45,1,0,1,0,1,0,0,94.34833333333333,0
0,0,0,0,39,0,0,0,0,1,1,0,0,0,35.55,1309.15,0,0,1,0,0,0,1,32.728750000000005,0
0,0,0,0,10,1,1,0,0,0,0,1,0,1,86.05,834.1,1,0,0,0,0,0,0,75.82727272727273,1
1,1,1,0,18,0,0,0,0,1,0,1,1,1,48.35,810.7,0,0,0,0,0,1,0,42.66842105263158,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.6,19.6,0,1,0,0,0,0,1,9.8,1
1,0,0,0,63,1,1,1,1,1,0,1,0,0,98.0,6218.45,1,0,0,1,1,0,0,97.16328125,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.0,20.0,0,1,0,0,0,0,1,10.0,1
1,0,0,0,4,1,0,0,0,0,0,0,0,0,45.65,191.05,0,0,0,0,0,0,1,38.21,1
0,0,1,0,51,1,1,0,0,0,0,1,1,1,94.65,4812.75,1,0,0,0,0,1,0,92.55288461538461,1
1,0,0,0,46,1,0,0,0,0,0,0,0,1,62.84891594832624,2892.0288312359,0,0,0,0,0,0,0,61.642762942692286,1
0,0,0,0,63,1,1,1,1,1,1,0,0,0,68.8,4111.35,0,0,1,0,0,0,0,64.23984375,0
1,0,0,0,29,1,0,1,1,1,0,0,1,1,68.85,1970.5,0,0,0,0,0,0,0,65.68333333333334,1
0,0,0,0,16,1,0,0,0,0,0,0,0,1,71.52938316974729,1214.4187781778767,1,0,0,0,0,0,0,68.44187490966583,1
0,0,0,0,1,1,1,0,0,0,0,0,0,0,61.19309243996134,61.19309243996134,0,0,0,0,0,0,0,30.59654621998067,1
0,0,1,1,49,1,1,0,0,0,1,1,1,1,97.95,4917.9,1,0,1,0,0,1,0,98.35799999999999,0
1,0,0,0,50,0,0,0,1,1,0,0,0,1,81.42041650156546,3965.4606866580625,0,0,0,0,0,0,0,79.18866463911675,1
1,0,1,0,57,1,1,0,1,1,1,1,1,1,109.4,6252.7,1,0,1,0,0,0,0,107.8051724137931,0
0,0,1,1,40,1,0,0,0,0,0,0,0,0,19.6,808.95,0,1,0,1,0,0,1,19.73048780487805,0
1,0,0,0,4,1,1,0,0,1,0,0,0,1,88.66206987567791,344.98325329022384,1,0,0,0,0,0,0,68.99665065804476,1
0,0,0,0,4,1,1,0,0,0,0,0,1,1,86.13571852366046,362.35426572280437,1,0,0,0,0,1,0,72.47085314456088,1
0,1,0,0,11,1,0,0,0,0,0,0,1,1,78.5,874.2,1,0,0,0,0,1,0,72.85000000000001,0
0,0,1,1,40,1,1,0,0,0,0,0,0,0,25.25,1006.9,0,1,0,1,1,0,0,24.558536585365854,0
1,0,1,1,22,1,0,0,0,0,0,0,0,0,19.05,454.05,0,1,0,0,0,0,0,19.741304347826087,0
0,0,0,0,20,1,1,1,0,0,1,0,0,0,59.2,1191.2,0,0,0,0,0,0,0,56.72380952380953,0
1,0,0,0,18,1,1,0,0,0,0,0,0,1,74.15,1345.75,1,0,0,0,0,1,0,70.82894736842105,0
0,0,0,0,16,1,0,0,0,0,0,0,0,0,73.35950010876664,1187.3984989419973,1,0,0,0,0,0,0,69.84697052599984,1
0,0,0,0,24,0,0,0,0,0,0,0,0,1,49.5832024313637,1210.615454907871,0,0,0,0,0,0,0,48.424618196314846,1
0,0,0,0,13,1,0,0,1,1,0,0,0,1,80.88265875323584,956.4883461993052,1,0,0,0,0,1,0,68.32059615709323,1
0,0,0,0,28,1,1,0,1,0,0,1,1,0,100.2,2688.45,1,0,1,0,0,1,0,92.7051724137931,0
1,0,0,0,1,0,0,0,0,0,0,0,0,1,25.65739778838916,25.65739778838916,0,0,0,0,0,0,1,12.82869889419458,1
0,0,0,0,7,1,0,0,0,0,0,0,0,1,80.66932927855912,585.9874626271898,1,0,0,0,0,1,0,68.15901982865216,1
0,0,0,0,43,1,0,0,0,0,0,0,0,1,88.88636626508082,3857.5603317184277,1,0,0,0,0,0,0,87.3992772378524,1
1,0,1,1,51,1,1,0,0,0,1,0,0,1,80.75,4116.9,1,0,0,0,0,1,0,79.17115384615384,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.78535498826413,19.78535498826413,0,1,0,0,0,0,1,9.892677494132066,1
0,1,1,0,15,1,1,0,0,0,0,0,1,1,85.6,1345.55,1,0,0,0,0,0,0,84.096875,1
0,1,1,0,71,1,1,1,1,1,1,1,1,1,115.05,8016.6,1,0,0,1,0,0,0,111.34166666666667,0
1,0,1,0,71,1,1,0,0,1,1,1,1,1,80.45,5662.25,0,0,0,1,0,0,0,78.64236111111111,0
0,0,0,0,2,1,0,0,0,0,0,0,0,1,80.99786679057036,164.6896757521667,1,0,0,0,0,1,0,54.89655858405557,1
0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.16783057977149,30.16783057977149,0,0,0,0,0,0,0,15.083915289885745,1
1,0,1,1,24,1,1,1,1,1,0,0,0,0,64.35,1558.65,0,0,0,1,0,1,0,62.346000000000004,0
0,0,0,0,1,1,0,0,0,0,0,0,0,1,80.72980035785484,80.72980035785484,1,0,0,0,0,1,0,40.36490017892742,1
1,0,0,0,13,0,0,0,1,0,0,0,0,1,31.05,347.25,0,0,0,0,0,1,0,24.803571428571427,1
0,1,1,0,6,1,1,0,0,1,0,0,0,1,80.8,457.1,1,0,0,0,0,1,0,65.3,0
1,0,1,0,56,1,1,1,1,1,0,1,1,0,109.8,6109.65,1,0,1,0,0,0,0,107.18684210526315,0
0,0,0,0,25,1,0,1,0,1,1,1,1,1,105.5,2686.05,1,0,0,0,0,1,0,103.3096153846154,0
0,0,0,0,35,1,1,0,0,0,0,0,0,1,25.6,901.25,0,1,0,0,0,1,0,25.03472222222222,0
1,0,0,0,12,1,1,1,1,0,0,0,0,1,99.63144148856307,1238.5859931128502,1,0,0,0,0,0,0,95.1221416653494,1
